"Loja";"Name Searched";"Name Found";"Price";"URL"
"Ponto Frio";"Resident Evil Revelations";"Jogo Resident Evil: Revelations - PS3";"Indisponível";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.pontofrio.com.br%2f2067452%3f&rk=1&uid=330865400&sid=2&ts=custom&rsc=Pq2KE9LcwdwrouZS&method=and&isort=score&view=grid"
"Ponto Frio";"Resident Evil Revelations";"Resident Evil Revelations PS3";"89,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5392695%3f&rk=2&uid=330865400&sid=2&ts=custom&rsc=Q3j51XJidtq46OVH&method=and&isort=score&view=grid"
"Ponto Frio";"Resident Evil Revelations";"Jogo Resident Evil: Revelations 2 - Xbox 360";"69,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.pontofrio.com.br%2f4286986%3f&rk=3&uid=330865400&sid=2&ts=custom&rsc=LPtfvwadIEg%3avT9A&method=and&isort=score&view=grid"
"Ponto Frio";"Resident Evil Revelations";"Jogo Resident Evil: Revelations 2 - PS3";"108,00";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.pontofrio.com.br%2f4286984%3f&rk=4&uid=330865400&sid=2&ts=custom&rsc=8rxDnjaOKVGz0W2B&method=and&isort=score&view=grid"
"Ponto Frio";"Resident Evil Revelations";"Game Resident Evil: Revelations para Download - PC";"78,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.pontofrio.com.br%2f2067404%3f&rk=5&uid=330865400&sid=2&ts=custom&rsc=TSOYTj-jcZhT3KAs&method=and&isort=score&view=grid"
"Ponto Frio";"Resident Evil Revelations";"Jogo Capcom Resident EVIL Revelations 2 Xone (CP6987ON)";"141,89";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6167748%3f&rk=6&uid=330865400&sid=2&ts=custom&rsc=KXRKS161d8Of8qS5&method=and&isort=score&view=grid"
"Ponto Frio";"Resident Evil Revelations";"Jogo Resident Evil: Revelations - Xbox 360";"97,99";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.pontofrio.com.br%2f2067453%3f&rk=7&uid=330865400&sid=2&ts=custom&rsc=UlX-c9X6uXSe807K&method=and&isort=score&view=grid"
"Ponto Frio";"Resident Evil Revelations";"Resident Evil Revelations Wii U";"169,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.pontofrio.com.br%2f3114915%3f&rk=8&uid=330865400&sid=2&ts=custom&rsc=uNPYKRGDAv3kkRGY&method=and&isort=score&view=grid"
"Ponto Frio";"Resident Evil Revelations";"Resident Evil Revelations Xbox 360";"119,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5392696%3f&rk=9&uid=330865400&sid=2&ts=custom&rsc=2w0ChbJ7Ibj7QXhX&method=and&isort=score&view=grid"
"Ponto Frio";"Resident Evil Revelations";"Resident Evil Revelations - 3DS";"125,48";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6157109%3f&rk=10&uid=330865400&sid=2&ts=custom&rsc=UnCXaADr3KM8Q6Wl&method=and&isort=score&view=grid"
"Ponto Frio";"Resident Evil Revelations";"Resident Evil Revelations (Ptbr) X360";"129,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6519153%3f&rk=11&uid=330865400&sid=2&ts=custom&rsc=wmU0aUQkEsXFYUoK&method=and&isort=score&view=grid"
"Ponto Frio";"Resident Evil Revelations";"Resident Evil Revelations 2 PS4";"169,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5471367%3f&rk=12&uid=330865400&sid=2&ts=custom&rsc=IUCJ4c52HWbDn-vp&method=and&isort=score&view=grid"
"Ponto Frio";"Resident Evil Revelations";"Resident Evil Revelations - XBOX 360";"109,00";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5687614%3f&rk=13&uid=330865400&sid=2&ts=custom&rsc=b3nNJYBjk2onywsX&method=and&isort=score&view=grid"
"Ponto Frio";"Resident Evil Revelations";"Jogo Ps3 Resident Evil Revelations 2";"122,57";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6671794%3f&rk=14&uid=330865400&sid=2&ts=custom&rsc=YFLLW3O-CWEaKj0K&method=and&isort=score&view=grid"
"Ponto Frio";"Resident Evil Revelations";"Game Resident Evil Revelations - 3DS";"189,90";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.pontofrio.com.br%2f2939433%3f&rk=15&uid=330865400&sid=2&ts=custom&rsc=K3An%3ac3Cvno5o15c&method=and&isort=score&view=grid"
"Ponto Frio";"Resident Evil Revelations";"Game Resident Evil Revelations 2 - PS4";"128,99";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5414189%3f&rk=16&uid=330865400&sid=2&ts=custom&rsc=rzGIdTwbSK3trHja&method=and&isort=score&view=grid"
"Ponto Frio";"Resident Evil Revelations";"Game Resident Evil Revelations 2 - PS3";"179,00";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5395167%3f&rk=17&uid=330865400&sid=2&ts=custom&rsc=E-l%3aQFmXb%3a%3aabX-n&method=and&isort=score&view=grid"
"Ponto Frio";"Resident Evil Revelations";"Jogo Capcom Resident EVIL Revelations 2 PS4 (CP6987AN)";"149,26";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5364416%3f&rk=18&uid=330865400&sid=2&ts=custom&rsc=YqOrYdGUQs7MMiSs&method=and&isort=score&view=grid"
"Ponto Frio";"Resident Evil Revelations";"Jogo Capcom Resident EVIL Revelations 2 PS4 (CP6987AN)";"135,31";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6167745%3f&rk=19&uid=330865400&sid=2&ts=custom&rsc=q2EZoAayCQPq6GUy&method=and&isort=score&view=grid"
"Ponto Frio";"Resident Evil Revelations";"Jogo Resident Evil: Revelations 2 - Xbox 360";"110,05";"http://search.pontofrio.com.br/search?p=R&srid=S1-3IADP&lbc=pontofrio-br&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.pontofrio.com.br%2f1000056945%3f&rk=20&uid=330865400&sid=2&ts=custom&rsc=vc6y%3az2VLIMx%3a0HF&method=and&isort=score&view=grid"
"Ricardo Eletro";"Resident Evil Revelations";"Jogo Resident Evil: Revelations para Playstation 3 (PS3)";"79,90";"http://www.ricardoeletro.com.br/Produto/Jogo-Resident-Evil-Revelations-para-Playstation-3-PS3/47-213-217-467930"
"Ricardo Eletro";"Resident Evil Revelations";"Jogo Resident Evil: Revelations para Xbox 360 (X360)";"79,90";"http://www.ricardoeletro.com.br/Produto/Jogo-Resident-Evil-Revelations-para-Xbox-360-X360/47-227-245-467931"
"Ricardo Eletro";"Resident Evil Revelations";"Jogo Resident Evil: Revelations 2 para Xbox One (XONE)";"99,90";"http://www.ricardoeletro.com.br/Produto/Jogo-Resident-Evil-Revelations-2-para-Xbox-One-XONE/47-4420-4422-512013"
"Ricardo Eletro";"Resident Evil Revelations";"Jogo Resident Evil: Revelations 2 para Xbox 360 (X360)";"79,90";"http://www.ricardoeletro.com.br/Produto/Jogo-Resident-Evil-Revelations-2-para-Xbox-360-X360/47-227-245-512012"
"RiHappy";"Resident Evil Revelations";"-";"-";"http://www.rihappy.com.br/<BUSCA>"
"Saraiva";"Resident Evil Revelations";"Resident Evil Revelations 2 - PS4";"R$ 99,90 (33% de desconto)";"http://busca.saraiva.com.br/click?apikey=saraiva-v5&search_id=33699330-09e2-491f-a0a0-77f8159f7e8d&pid=8621935&page=1&prodIdx=0&q=Resident+Evil+Revelations"
"Saraiva";"Resident Evil Revelations";"Resident Evil Revelations 2 - PS3";"R$ 79,90 (38% de desconto)";"http://busca.saraiva.com.br/click?apikey=saraiva-v5&search_id=33699330-09e2-491f-a0a0-77f8159f7e8d&pid=8621888&page=1&prodIdx=1&q=Resident+Evil+Revelations"
"Saraiva";"Resident Evil Revelations";"Resident Evil Revelations 2 - Xbox One";"R$ 99,90 (33% de desconto)";"http://busca.saraiva.com.br/click?apikey=saraiva-v5&search_id=33699330-09e2-491f-a0a0-77f8159f7e8d&pid=8622028&page=1&prodIdx=2&q=Resident+Evil+Revelations"
"Saraiva";"Resident Evil Revelations";"Resident Evil Revelations 2 - X360";"R$ 79,90 (38% de desconto)";"http://busca.saraiva.com.br/click?apikey=saraiva-v5&search_id=33699330-09e2-491f-a0a0-77f8159f7e8d&pid=8622005&page=1&prodIdx=3&q=Resident+Evil+Revelations"
"Saraiva";"Resident Evil Revelations";"Resident Evil: Revelations - 3Ds";"R$ 39,90 (60% de desconto)";"http://busca.saraiva.com.br/click?apikey=saraiva-v5&search_id=33699330-09e2-491f-a0a0-77f8159f7e8d&pid=4038749&page=1&prodIdx=5&q=Resident+Evil+Revelations"
"Saraiva";"Resident Evil Revelations";"Resident Evil: Revelations - X360";"R$ 89,90";"http://busca.saraiva.com.br/click?apikey=saraiva-v5&search_id=33699330-09e2-491f-a0a0-77f8159f7e8d&pid=4891581&page=1&prodIdx=6&q=Resident+Evil+Revelations"
"Saraiva";"Resident Evil Revelations";"Resident Evil: Revelations - PS3";"R$ 89,90";"http://busca.saraiva.com.br/click?apikey=saraiva-v5&search_id=33699330-09e2-491f-a0a0-77f8159f7e8d&pid=4891575&page=1&prodIdx=7&q=Resident+Evil+Revelations"
"Shop Facil";"Resident Evil Revelations";"Jogo Resident Evil- Revelations 2 - Xbox 360";"R$ 69,90";"http://ww2.shopfacil.com.br/jogo-resident-evil--revelations-2---xbox-360-2399504/p"
"Shop Facil";"Resident Evil Revelations";"Jogo Resident Evil: Revelations 2 - PS3";"R$ 94,90";"http://ww2.shopfacil.com.br/jogo-resident-evil--revelations-2---ps3-2345985/p"
"Shop Facil";"Resident Evil Revelations";"Jogo Resident Evil: Revelations 2 - Xbox One";"R$ 79,90";"http://ww2.shopfacil.com.br/jogo-resident-evil--revelations-2---xbox-one-2344784/p"
"Shop Facil";"Resident Evil Revelations";"Jogo Xbox 360 Resident Evil: Revelations";"R$ 61,18";"http://ww2.shopfacil.com.br/jogo-xbox-360-resident-evil--revelations-2327992/p"
"Shop Facil";"Resident Evil Revelations";"Jogo para PS4 Resident Evil Revelations 2 Sony DADC CP6987AN";"R$ 99,90";"http://ww2.shopfacil.com.br/jogo-para-ps4-resident-evil-revelations-2-sony-dadc-cp6987an-2305819/p"
"Shop Facil";"Resident Evil Revelations";"Jogo Resident Evil: Revelations - Xbox 360";"Indisponível";"http://ww2.shopfacil.com.br/jogo-resident-evil--revelations---xbox-360-2378762/p"
"Shop Facil";"Resident Evil Revelations";"Jogo Resident Evil: Revelations - PS3";"Indisponível";"http://ww2.shopfacil.com.br/jogo-resident-evil--revelations---ps3-2138492/p"
"Shop Facil";"Resident Evil Revelations";"Kit Promo 2 Jogos PS3: Resident Evil Revelations + The Last Of Us";"Indisponível";"http://ww2.shopfacil.com.br/kit-promo-2-jogos-ps3--resident-evil-revelations---the-last-of-us-2321803/p"
"Shop Time";"Resident Evil Revelations";"Jogo Ps3 Resident Evil Revelations";"R$ 91,00";"http://www.shoptime.com.br/produto/7938490/jogo-ps3-resident-evil-revelations"
"Shop Time";"Resident Evil Revelations";"Game Resident Evil Revelations 2 + The Last of Us - PS3";"R$ 218,40";"http://www.shoptime.com.br/produto/122450270/game-resident-evil-revelations-2-the-last-of-us-ps3"
"Shop Time";"Resident Evil Revelations";"Resident Evil Revelations - Wiiu";"R$ 85,39";"http://www.shoptime.com.br/produto/9691279/resident-evil-revelations-wiiu"
"Shop Time";"Resident Evil Revelations";"Resident Evil Revelations Wii U";"R$ 169,90";"http://www.shoptime.com.br/produto/8462919/resident-evil-revelations-wii-u"
"Shop Time";"Resident Evil Revelations";"Resident Evil: Revelations - Wii U";"R$ 132,39";"http://www.shoptime.com.br/produto/9911505/resident-evil-revelations-wii-u"
"Shop Time";"Resident Evil Revelations";"Resident Evil Revelations 2 - Xbox 360";"R$ 129,90";"http://www.shoptime.com.br/produto/9184058/resident-evil-revelations-2-xbox-360"
"Shop Time";"Resident Evil Revelations";"Game - Resident Evil Revelations 2 - Xbox One";"R$ 99,90";"http://www.shoptime.com.br/produto/121800670/game-resident-evil-revelations-2-xbox-one"
"Shop Time";"Resident Evil Revelations";"Game - Resident Evil Revelations 2 - PS3";"R$ 99,90";"http://www.shoptime.com.br/produto/121800611/game-resident-evil-revelations-2-ps3"
"Shop Time";"Resident Evil Revelations";"Game - Resident Evil Revelations 2 - PS4";"R$ 99,90";"http://www.shoptime.com.br/produto/121800637/game-resident-evil-revelations-2-ps4"
"Shop Time";"Resident Evil Revelations";"Game - Resident Evil Revelations 2 - Xbox360";"R$ 99,90";"http://www.shoptime.com.br/produto/121800653/game-resident-evil-revelations-2-xbox360"
"Shop Time";"Resident Evil Revelations";"Game Resident Evil Revelations 2 + The Evil Within - PS4";"R$ 312,55";"http://www.shoptime.com.br/produto/122405049/game-resident-evil-revelations-2-the-evil-within-ps4"
"Shop Time";"Resident Evil Revelations";"Game Resident Evil Revelations 2 + Devil May Cry: Definitive Edition - PS4";"R$ 265,05";"http://www.shoptime.com.br/produto/122404978/game-resident-evil-revelations-2-devil-may-cry-definitive-edition-ps4"
"Shop Time";"Resident Evil Revelations";"Game - Resident Evil: Revelations - PS3";"R$ 70,38";"http://www.shoptime.com.br/produto/120743600/game-resident-evil-revelations-ps3"
"Shop Time";"Resident Evil Revelations";"Game Dying Light + Resident Evil Revelations 2 - PS4";"R$ 322,05";"http://www.shoptime.com.br/produto/122404986/game-dying-light-resident-evil-revelations-2-ps4"
"Shop Time";"Resident Evil Revelations";"Game - Resident Evil: Revelations - XBOX 360";"R$ 109,00";"http://www.shoptime.com.br/produto/120743626/game-resident-evil-revelations-xbox-360"
"Shop Time";"Resident Evil Revelations";"Jogo Xbox 360 Resident Evil Revelations";"R$ 119,90";"http://www.shoptime.com.br/produto/7938491/jogo-xbox-360-resident-evil-revelations"
"Shop Time";"Resident Evil Revelations";"Game Resident Evil: Revelations - XBOX 360 - Capcom";"R$ 95,29";"http://www.shoptime.com.br/produto/113266518/game-resident-evil-revelations-xbox-360-capcom"
"Shop Time";"Resident Evil Revelations";"Game Resident Evil: Revelations - PS3";"R$ 89,90";"http://www.shoptime.com.br/produto/120296782/game-resident-evil-revelations-ps3"
"Shop Time";"Resident Evil Revelations";"Game Dying Light + Resident Evil Revelations 2 - XBOX ONE";"R$ 331,55";"http://www.shoptime.com.br/produto/122449877/game-dying-light-resident-evil-revelations-2-xbox-one"
"Shop Time";"Resident Evil Revelations";"Game Resident Evil Revelations - 3DS";"R$ 189,90";"http://www.shoptime.com.br/produto/110839190/game-resident-evil-revelations-3ds"
"ShopB";"Resident Evil Revelations";"Jogo Resident Evil: Revelations - PS3";" 89,99";"http://www.shopb.com.br/jogo-resident-evil-revelations-ps3-7315686"
"ShopB";"Resident Evil Revelations";"Jogo Resident Evil: Revelations 2 - Xbox 360";" 119,99";"http://www.shopb.com.br/jogo-resident-evil-revelations-2-xbox-360-7314800"
"ShopB";"Resident Evil Revelations";"Jogo Resident Evil: Revelations 2 - PS3";" 119,99";"http://www.shopb.com.br/jogo-resident-evil-revelations-2-ps3-7314358"
"ShopB";"Resident Evil Revelations";"Jogo Resident Evil: Revelations - Xbox 360";" 89,99";"http://www.shopb.com.br/jogo-resident-evil-revelations-xbox-360-7314861"
"ShopB";"Resident Evil Revelations";"Jogo Resident Evil: Revelations 2 - Xbox One";" 129,99";"http://www.shopb.com.br/jogo-resident-evil-revelations-2-xbox-one-7314902"
"ShopB";"Resident Evil Revelations";"Jogo Resident Evil: Revelations 2 - PS4";" 129,99";"http://www.shopb.com.br/jogo-resident-evil-revelations-2-ps4-7314375"
"Submarino";"Resident Evil Revelations";"Game - Resident Evil Revelations 2 - PS4";"R$ 99,90";"http://www.submarino.com.br/produto/121800637/game-resident-evil-revelations-2-ps4"
"Submarino";"Resident Evil Revelations";"Game - Resident Evil Revelations 2 - PS3";"R$ 99,90";"http://www.submarino.com.br/produto/121800611/game-resident-evil-revelations-2-ps3"
"Submarino";"Resident Evil Revelations";"Game - Resident Evil: Revelations - XBOX 360";"R$ 109,00";"http://www.submarino.com.br/produto/120743626/game-resident-evil-revelations-xbox-360"
"Submarino";"Resident Evil Revelations";"Game - Resident Evil Revelations 2 - Xbox One";"R$ 79,90";"http://www.submarino.com.br/produto/121800670/game-resident-evil-revelations-2-xbox-one"
"Submarino";"Resident Evil Revelations";"Game - Resident Evil: Revelations - PS3";"R$ 74,08";"http://www.submarino.com.br/produto/120743600/game-resident-evil-revelations-ps3"
"Submarino";"Resident Evil Revelations";"Game - Resident Evil Revelations 2 - Xbox360";"R$ 99,90";"http://www.submarino.com.br/produto/121800653/game-resident-evil-revelations-2-xbox360"
"Submarino";"Resident Evil Revelations";"Game Resident Evil: Revelations - XBOX 360 - Capcom";"R$ 95,29";"http://www.submarino.com.br/produto/113266518/game-resident-evil-revelations-xbox-360-capcom"
"Submarino";"Resident Evil Revelations";"Game Resident Evil: Revelations - PS3";"R$ 89,90";"http://www.submarino.com.br/produto/120296782/game-resident-evil-revelations-ps3"
"Submarino";"Resident Evil Revelations";"Jogo Xbox 360 Resident Evil Revelations";"R$ 119,90";"http://www.submarino.com.br/produto/7938491/jogo-xbox-360-resident-evil-revelations"
"Submarino";"Resident Evil Revelations";"Jogo Ps3 Resident Evil Revelations";"R$ 97,00";"http://www.submarino.com.br/produto/7938490/jogo-ps3-resident-evil-revelations"
"Submarino";"Resident Evil Revelations";"Resident Evil: Revelations - Wii U";"R$ 132,39";"http://www.submarino.com.br/produto/9911505/resident-evil-revelations-wii-u"
"Submarino";"Resident Evil Revelations";"Resident Evil Revelations Wii U";"R$ 169,90";"http://www.submarino.com.br/produto/8462919/resident-evil-revelations-wii-u"
"Submarino";"Resident Evil Revelations";"Resident Evil Revelations - Wiiu";"R$ 85,39";"http://www.submarino.com.br/produto/9691279/resident-evil-revelations-wiiu"
"Submarino";"Resident Evil Revelations";"Game Resident Evil Revelations 2 + The Last of Us - PS3";"R$ 219,00";"http://www.submarino.com.br/produto/122450270/game-resident-evil-revelations-2-the-last-of-us-ps3"
"Submarino";"Resident Evil Revelations";"Game Resident Evil Revelations 2 + The Evil Within - PS4";"R$ 329,00";"http://www.submarino.com.br/produto/122405049/game-resident-evil-revelations-2-the-evil-within-ps4"
"Submarino";"Resident Evil Revelations";"Game Dying Light + Resident Evil Revelations 2 - PS4";"R$ 339,00";"http://www.submarino.com.br/produto/122404986/game-dying-light-resident-evil-revelations-2-ps4"
"Submarino";"Resident Evil Revelations";"Game Resident Evil Revelations - 3DS";"R$ 189,90";"http://www.submarino.com.br/produto/110839190/game-resident-evil-revelations-3ds"
"Submarino";"Resident Evil Revelations";"Game Resident Evil Revelations 2 + Devil May Cry: Definitive Edition - PS4";"R$ 279,00";"http://www.submarino.com.br/produto/122404978/game-resident-evil-revelations-2-devil-may-cry-definitive-edition-ps4"
"Submarino";"Resident Evil Revelations";"Game Resident Evil: Revelations - PS3";"Indisponível";"http://www.submarino.com.br/produto/113266497/game-resident-evil-revelations-ps3"
"Submarino";"Resident Evil Revelations";"Game Resident Evil: Revelations - PS3";"Indisponível";"http://www.submarino.com.br/produto/113266497/game-resident-evil-revelations-ps3"
"Walmart";"Resident Evil Revelations";"Jogo para PS4 Resident Evil Revelations 2 Sony DADC CP6987AN";"79.9";"http://www.walmart.com.br//jogo-para-ps4-resident-evil-revelations-2-sony-dadc-cp6987an/3016817/pr"
"Walmart";"Resident Evil Revelations";"Jogo para PS3 Resident Evil Revelations 2 Rihmo CP6987BN";"69.9";"http://www.walmart.com.br//jogo-para-ps3-resident-evil-revelations-2-rihmo-cp6987bn/3017031/pr"
"Walmart";"Resident Evil Revelations";"Jogo para XBOX One Resident Evil Revelations 2 Sony DADC CP6987ON";"79.9";"http://www.walmart.com.br//jogo-para-xbox-one-resident-evil-revelations-2-sony-dadc-cp6987on/3016839/pr"
"Walmart";"Resident Evil Revelations";"Jogo para XBOX 360 Resident Evil Revelations 2 Rihmo CP6987XN";"69.9";"http://www.walmart.com.br//jogo-para-xbox-360-resident-evil-revelations-2-rihmo-cp6987xn/3017025/pr"
"Walmart";"Resident Evil Revelations";"Jogo Xbox 360 Resident Evil: Revelations";"129.9";"http://www.walmart.com.br//jogo-xbox-360-resident-evil-revelations/2028895/pr"
"Walmart";"Resident Evil Revelations";"jogo resident evil revelations 2 playstation 4";"127.9";"http://www.walmart.com.br//jogo-resident-evil-revelations-2-playstation-4/3432709/pr"
"Walmart";"Resident Evil Revelations";"Resident Evil Revelations - XBOX 360";"109";"http://www.walmart.com.br//resident-evil-revelations-xbox-360/3209788/pr"
